  -1.1810000e+04   5.2337966e+00   7.8588990e+00   5.8182336e+01   4.7329794e+00   3.5652006e+01   4.9201742e+00
  -1.1800000e+04   4.8187752e+00   7.8448372e+00   5.7652115e+01   4.8159952e+00   3.5545703e+01   5.0045877e+00
  -1.1790000e+04   4.3723558e+00   7.5743926e+00   5.7120134e+01   4.7801464e+00   3.5361199e+01   4.9367192e+00
  -1.1780000e+04   3.9184535e+00   7.2426581e+00   5.6583214e+01   4.7258076e+00   3.5131437e+01   4.8270587e+00
  -1.1770000e+04   3.4868055e+00   7.0784439e+00   5.6036490e+01   4.7690717e+00   3.4895382e+01   4.8193530e+00
  -1.1760000e+04   3.1051100e+00   7.0945016e+00   5.5501422e+01   4.8980847e+00   3.4680673e+01   4.9176212e+00
  -1.1750000e+04   2.7997226e+00   7.0862715e+00   5.5027381e+01   4.9690521e+00   3.4503166e+01   4.9835057e+00
  -1.1740000e+04   2.5876945e+00   6.8759816e+00   5.4658155e+01   4.8641311e+00   3.4376921e+01   4.9032594e+00
  -1.1730000e+04   2.4507020e+00   6.6188093e+00   5.4375018e+01   4.7177971e+00   3.4325179e+01   4.7937843e+00
  -1.1720000e+04   2.3613459e+00   6.5199622e+00   5.4151366e+01   4.6862706e+00   3.4370631e+01   4.7962513e+00
  -1.1710000e+04   2.2923216e+00   6.5892818e+00   5.3988356e+01   4.7633638e+00   3.4524525e+01   4.9100898e+00
  -1.1700000e+04   2.2166281e+00   6.6189893e+00   5.3913715e+01   4.7923362e+00   3.4786606e+01   4.9961060e+00
  -1.1690000e+04   2.1128992e+00   6.4172190e+00   5.3944993e+01   4.6539730e+00   3.5152966e+01   4.9455432e+00
  -1.1680000e+04   1.9822473e+00   6.1305838e+00   5.4041289e+01   4.4901874e+00   3.5617529e+01   4.8758621e+00
  -1.1670000e+04   1.8314707e+00   5.9780185e+00   5.4159419e+01   4.4588000e+00   3.6170386e+01   4.9215486e+00
  -1.1660000e+04   1.6678429e+00   6.0060554e+00   5.4287335e+01   4.5462771e+00   3.6790290e+01   5.0713757e+00
  -1.1650000e+04   1.4994016e+00   6.0483874e+00   5.4439813e+01   4.5891598e+00   3.7444870e+01   5.1766856e+00
  -1.1640000e+04   1.3375957e+00   5.9403745e+00   5.4627267e+01   4.4609004e+00   3.8104023e+01   5.1201574e+00
  -1.1630000e+04   1.1971861e+00   5.7937083e+00   5.4821414e+01   4.2709339e+00   3.8759975e+01   5.0199081e+00
  -1.1620000e+04   1.0879889e+00   5.7473205e+00   5.4994112e+01   4.1537879e+00   3.9407852e+01   5.0137480e+00
  -1.1610000e+04   1.0111136e+00   5.7905997e+00   5.5139471e+01   4.1250027e+00   4.0033950e+01   5.0977186e+00
  -1.1600000e+04   9.6127187e-01   5.7783724e+00   5.5269590e+01   4.0830090e+00   4.0616238e+01   5.1314462e+00
  -1.1590000e+04   9.3260952e-01   5.5980871e+00   5.5391887e+01   3.9414105e+00   4.1136687e+01   5.0098605e+00
  -1.1580000e+04   9.2096349e-01   5.3757540e+00   5.5485095e+01   3.7916120e+00   4.1601739e+01   4.8759821e+00
  -1.1570000e+04   9.2108403e-01   5.2600697e+00   5.5529219e+01   3.7394053e+00   4.2021184e+01   4.8948724e+00
  -1.1560000e+04   9.2340582e-01   5.2601175e+00   5.5523512e+01   3.7801687e+00   4.2396816e+01   5.0591960e+00
  -1.1550000e+04   9.1494925e-01   5.2415409e+00   5.5484173e+01   3.8032480e+00   4.2722891e+01   5.1910629e+00
  -1.1540000e+04   8.8920354e-01   5.0919414e+00   5.5424317e+01   3.7249300e+00   4.2994557e+01   5.1348062e+00
  -1.1530000e+04   8.6460194e-01   4.9332848e+00   5.5329086e+01   3.6450065e+00   4.3217867e+01   4.9910250e+00
  -1.1520000e+04   8.6281488e-01   4.9046289e+00   5.5181832e+01   3.6660505e+00   4.3398762e+01   4.9088274e+00
  -1.1510000e+04   8.9984174e-01   4.9883672e+00   5.4982289e+01   3.7664650e+00   4.3535035e+01   4.9161057e+00
  -1.1500000e+04   9.8711589e-01   5.0206185e+00   5.4745968e+01   3.8188354e+00   4.3616765e+01   4.8989891e+00
  -1.1490000e+04   1.1289182e+00   4.8760413e+00   5.4488017e+01   3.7250521e+00   4.3637548e+01   4.7530673e+00
  -1.1480000e+04   1.3067877e+00   4.6883033e+00   5.4205178e+01   3.5837694e+00   4.3612873e+01   4.5991628e+00
  -1.1470000e+04   1.4977757e+00   4.6220079e+00   5.3894159e+01   3.5296296e+00   4.3561332e+01   4.5833727e+00
  -1.1460000e+04   1.6780583e+00   4.6898972e+00   5.3568891e+01   3.5926220e+00   4.3493139e+01   4.6983183e+00
  -1.1450000e+04   1.8220317e+00   4.7461585e+00   5.3262346e+01   3.6711581e+00   4.3409476e+01   4.7846824e+00
  -1.1440000e+04   1.9104167e+00   4.6604194e+00   5.3004669e+01   3.6584277e+00   4.3310029e+01   4.7098764e+00
  -1.1430000e+04   1.9529311e+00   4.5343319e+00   5.2782898e+01   3.6237306e+00   4.3202842e+01   4.5804366e+00
  -1.1420000e+04   1.9658913e+00   4.5034565e+00   5.2575417e+01   3.6630712e+00   4.3096676e+01   4.5409549e+00
  -1.1410000e+04   1.9636980e+00   4.5726138e+00   5.2374829e+01   3.7718522e+00   4.2993012e+01   4.6069184e+00
  -1.1400000e+04   1.9594982e+00   4.6119723e+00   5.2189051e+01   3.8419299e+00   4.2885580e+01   4.6511461e+00
  -1.1390000e+04   1.9661681e+00   4.5114623e+00   5.2025447e+01   3.7840926e+00   4.2769861e+01   4.5583200e+00
  -1.1380000e+04   1.9918298e+00   4.3754179e+00   5.1869918e+01   3.6972126e+00   4.2658007e+01   4.4339818e+00
  -1.1370000e+04   2.0409984e+00   4.3355528e+00   5.1708046e+01   3.6998494e+00   4.2564044e+01   4.4114584e+00
  -1.1360000e+04   2.1142148e+00   4.4002031e+00   5.1541755e+01   3.7919217e+00   4.2493818e+01   4.4917879e+00
  -1.1350000e+04   2.2089120e+00   4.4524802e+00   5.1389663e+01   3.8485740e+00   4.2444752e+01   4.5416447e+00
  -1.1340000e+04   2.3221362e+00   4.4020755e+00   5.1268450e+01   3.7630423e+00   4.2411584e+01   4.4491580e+00
  -1.1330000e+04   2.4518533e+00   4.3635291e+00   5.1165770e+01   3.6428954e+00   4.2388758e+01   4.3190075e+00
  -1.1320000e+04   2.5963226e+00   4.4511079e+00   5.1066693e+01   3.6289254e+00   4.2368201e+01   4.2835827e+00
  -1.1310000e+04   2.7519056e+00   4.6329130e+00   5.0973158e+01   3.7367541e+00   4.2333190e+01   4.3454210e+00
  -1.1300000e+04   2.9124703e+00   4.7564859e+00   5.0904203e+01   3.8443753e+00   4.2258086e+01   4.3738009e+00
  -1.1290000e+04   3.0715010e+00   4.7079601e+00   5.0876878e+01   3.8369726e+00   4.2120322e+01   4.2630420e+00
  -1.1280000e+04   3.2266607e+00   4.5991473e+00   5.0878272e+01   3.7925283e+00   4.1922046e+01   4.1329990e+00
  -1.1270000e+04   3.3760963e+00   4.5790376e+00   5.0891618e+01   3.8182810e+00   4.1670067e+01   4.1317592e+00
  -1.1260000e+04   3.5165455e+00   4.6789185e+00   5.0915855e+01   3.9193584e+00   4.1363701e+01   4.2619513e+00
  -1.1250000e+04   3.6442451e+00   4.7884455e+00   5.0967221e+01   3.9948725e+00   4.0994241e+01   4.3769462e+00
  -1.1240000e+04   3.7586913e+00   4.7965539e+00   5.1062050e+01   3.9615298e+00   4.0556000e+01   4.3521771e+00
  -1.1230000e+04   3.8663736e+00   4.7960847e+00   5.1189244e+01   3.9204790e+00   4.0066067e+01   4.2897914e+00
  -1.1220000e+04   3.9725516e+00   4.9060466e+00   5.1334433e+01   3.9904182e+00   3.9544893e+01   4.3193323e+00
  -1.1210000e+04   4.0771796e+00   5.1169660e+00   5.1500286e+01   4.1673229e+00   3.9004596e+01   4.4424569e+00
  -1.1200000e+04   4.1749859e+00   5.2850568e+00   5.1709102e+01   4.3218651e+00   3.8448592e+01   4.5343592e+00
  -1.1190000e+04   4.2597772e+00   5.2917328e+00   5.1981117e+01   4.3356972e+00   3.7878321e+01   4.4953283e+00
  -1.1180000e+04   4.3327574e+00   5.2745347e+00   5.2294583e+01   4.2864164e+00   3.7299310e+01   4.4331927e+00
  -1.1170000e+04   4.3973980e+00   5.4064663e+00   5.2619816e+01   4.2871062e+00   3.6716141e+01   4.4730005e+00
  -1.1160000e+04   4.4534145e+00   5.6937764e+00   5.2944500e+01   4.3528583e+00   3.6124958e+01   4.6094685e+00
  -1.1150000e+04   4.4953164e+00   5.9607347e+00   5.3276363e+01   4.3809136e+00   3.5512838e+01   4.7153082e+00
  -1.1140000e+04   4.5191069e+00   6.0530909e+00   5.3624231e+01   4.2780686e+00   3.4872083e+01   4.6948485e+00
  -1.1130000e+04   4.5335220e+00   6.1113723e+00   5.3970075e+01   4.1666627e+00   3.4228164e+01   4.6588583e+00
  -1.1120000e+04   4.5489365e+00   6.3240536e+00   5.4292812e+01   4.2008645e+00   3.3612313e+01   4.7245241e+00
  -1.1110000e+04   4.5660658e+00   6.6991637e+00   5.4592789e+01   4.3812720e+00   3.3045970e+01   4.8706751e+00
  -1.1100000e+04   4.5726348e+00   7.0335057e+00   5.4895564e+01   4.5429298e+00   3.2540201e+01   4.9539522e+00
  -1.1090000e+04   4.5536226e+00   7.1336484e+00   5.5226108e+01   4.5439886e+00   3.2105620e+01   4.8681497e+00
  -1.1080000e+04   4.5150213e+00   7.1466375e+00   5.5568371e+01   4.4945390e+00   3.1765114e+01   4.7351148e+00
  -1.1070000e+04   4.4723052e+00   7.2645916e+00   5.5901826e+01   4.5414363e+00   3.1542275e+01   4.7021753e+00
  -1.1060000e+04   4.4358383e+00   7.4674141e+00   5.6231253e+01   4.6849682e+00   3.1450724e+01   4.7792797e+00
  -1.1050000e+04   4.4050917e+00   7.5138569e+00   5.6586078e+01   4.7672845e+00   3.1493963e+01   4.8333124e+00
  -1.1040000e+04   4.3761073e+00   7.2269488e+00   5.6984324e+01   4.6588037e+00   3.1669228e+01   4.7513234e+00
  -1.1030000e+04   4.3550716e+00   6.9004092e+00   5.7385894e+01   4.4910322e+00   3.1957867e+01   4.6514160e+00
  -1.1020000e+04   4.3442937e+00   6.8558457e+00   5.7752634e+01   4.4198026e+00   3.2333099e+01   4.6765516e+00
  -1.1010000e+04   4.3294935e+00   7.0784826e+00   5.8079127e+01   4.4528050e+00   3.2756973e+01   4.8221916e+00
  -1.1000000e+04   4.2866839e+00   7.2827697e+00   5.8385101e+01   4.4584220e+00   3.3181562e+01   4.9381951e+00
  -1.0990000e+04   4.2012427e+00   7.2637831e+00   5.8685831e+01   4.3309706e+00   3.3569234e+01   4.9018472e+00
  -1.0980000e+04   4.0862335e+00   7.2185415e+00   5.8963070e+01   4.1767196e+00   3.3932428e+01   4.8232940e+00
  -1.0970000e+04   3.9542241e+00   7.3516789e+00   5.9199739e+01   4.1180884e+00   3.4292672e+01   4.8378270e+00
  -1.0960000e+04   3.8036597e+00   7.6073605e+00   5.9402558e+01   4.1551551e+00   3.4662052e+01   4.9424617e+00
  -1.0950000e+04   3.6220628e+00   7.7195593e+00   5.9599140e+01   4.1703659e+00   3.5044040e+01   4.9975021e+00
  -1.0940000e+04   3.4036572e+00   7.5123104e+00   5.9811366e+01   4.0662233e+00   3.5441548e+01   4.8903996e+00
  -1.0930000e+04   3.1742836e+00   7.2350495e+00   6.0021739e+01   3.9395511e+00   3.5862124e+01   4.7439789e+00
  -1.0920000e+04   2.9641596e+00   7.1810719e+00   6.0211630e+01   3.8977485e+00   3.6310951e+01   4.7111286e+00
  -1.0910000e+04   2.7921808e+00   7.3820558e+00   6.0384009e+01   3.9312378e+00   3.6783456e+01   4.8000743e+00
  -1.0900000e+04   2.6643265e+00   7.5870837e+00   6.0560663e+01   3.9306234e+00   3.7265927e+01   4.8659923e+00
  -1.0890000e+04   2.5788025e+00   7.5610995e+00   6.0756481e+01   3.8231485e+00   3.7746005e+01   4.7791074e+00
  -1.0880000e+04   2.5246513e+00   7.4484866e+00   6.0947155e+01   3.7164973e+00   3.8225989e+01   4.6413610e+00
  -1.0870000e+04   2.4870593e+00   7.4367894e+00   6.1108178e+01   3.7114242e+00   3.8708699e+01   4.5977800e+00
  -1.0860000e+04   2.4459695e+00   7.5174824e+00   6.1235833e+01   3.7867940e+00   3.9188367e+01   4.6660660e+00
  -1.0850000e+04   2.3808801e+00   7.5127068e+00   6.1343511e+01   3.8265649e+00   3.9651657e+01   4.7154605e+00
  -1.0840000e+04   2.2862176e+00   7.3144389e+00   6.1442161e+01   3.7483904e+00   4.0090464e+01   4.6167338e+00
  -1.0830000e+04   2.1925065e+00   7.1432890e+00   6.1522384e+01   3.6414052e+00   4.0522433e+01   4.4560784e+00
  -1.0820000e+04   2.1288282e+00   7.2017320e+00   6.1577571e+01   3.6038785e+00   4.0968004e+01   4.3668196e+00
  -1.0810000e+04   2.1101747e+00   7.4330617e+00   6.1620075e+01   3.6331925e+00   4.1438459e+01   4.3760335e+00
  -1.0800000e+04   2.1412084e+00   7.5744838e+00   6.1678570e+01   3.6305469e+00   4.1936746e+01   4.3826596e+00
  -1.0790000e+04   2.2200128e+00   7.4353076e+00   6.1773230e+01   3.5207222e+00   4.2464856e+01   4.2913392e+00
  -1.0780000e+04   2.3288189e+00   7.1847839e+00   6.1881679e+01   3.4003538e+00   4.3027957e+01   4.1984514e+00
  -1.0770000e+04   2.4459946e+00   7.0317247e+00   6.1979287e+01   3.3689601e+00   4.3628694e+01   4.2168380e+00
  -1.0760000e+04   2.5451066e+00   6.9946723e+00   6.2059630e+01   3.4129028e+00   4.4260848e+01   4.3293481e+00
  -1.0750000e+04   2.5941599e+00   6.8979150e+00   6.2130729e+01   3.4265185e+00   4.4910423e+01   4.3991960e+00
  -1.0740000e+04   2.5704211e+00   6.6088491e+00   6.2196139e+01   3.3407832e+00   4.5565506e+01   4.3269103e+00
  -1.0730000e+04   2.4930568e+00   6.3365935e+00   6.2238870e+01   3.2493547e+00   4.6226843e+01   4.2319506e+00
  -1.0720000e+04   2.3878213e+00   6.3009858e+00   6.2246541e+01   3.2416918e+00   4.6894281e+01   4.2540366e+00
  -1.0710000e+04   2.2712248e+00   6.4660475e+00   6.2226579e+01   3.2950358e+00   4.7558028e+01   4.3912671e+00
  -1.0700000e+04   2.1516691e+00   6.5806004e+00   6.2202461e+01   3.2952510e+00   4.8199852e+01   4.5020659e+00
  -1.0690000e+04   2.0370645e+00   6.4752199e+00   6.2190986e+01   3.1612625e+00   4.8804811e+01   4.4666357e+00
  -1.0680000e+04   1.9390012e+00   6.3447721e+00   6.2175027e+01   2.9929849e+00   4.9377329e+01   4.3823177e+00
  -1.0670000e+04   1.8676828e+00   6.3774388e+00   6.2137009e+01   2.9144775e+00   4.9923299e+01   4.3757095e+00
  -1.0660000e+04   1.8243025e+00   6.5282772e+00   6.2077575e+01   2.9456049e+00   5.0439337e+01   4.4556594e+00
  -1.0650000e+04   1.8006756e+00   6.5772787e+00   6.2012377e+01   2.9909798e+00   5.0913407e+01   4.5079750e+00
  -1.0640000e+04   1.7842897e+00   6.3794234e+00   6.1952350e+01   2.9636652e+00   5.1335779e+01   4.4336507e+00
  -1.0630000e+04   1.7631640e+00   6.1261694e+00   6.1882410e+01   2.9290837e+00   5.1714637e+01   4.3276358e+00
  -1.0620000e+04   1.7272010e+00   6.0330168e+00   6.1788050e+01   2.9672344e+00   5.2060068e+01   4.3073038e+00
  -1.0610000e+04   1.6657500e+00   6.1077744e+00   6.1672062e+01   3.0655768e+00   5.2373737e+01   4.3716142e+00
  -1.0600000e+04   1.5673950e+00   6.1594722e+00   6.1552590e+01   3.1282695e+00   5.2649173e+01   4.4000498e+00
  -1.0590000e+04   1.4269610e+00   6.0366222e+00   6.1444732e+01   3.0874511e+00   5.2882041e+01   4.2951944e+00
  -1.0580000e+04   1.2608783e+00   5.8919326e+00   6.1338986e+01   3.0310342e+00   5.3084388e+01   4.1663309e+00
  -1.0570000e+04   1.0883379e+00   5.8967015e+00   6.1225502e+01   3.0547567e+00   5.3269414e+01   4.1478825e+00
  -1.0560000e+04   9.2398601e-01   6.0281555e+00   6.1110856e+01   3.1525529e+00   5.3441428e+01   4.2451908e+00
  -1.0550000e+04   7.7836775e-01   6.0893488e+00   6.1017240e+01   3.2231838e+00   5.3596063e+01   4.3319989e+00
  -1.0540000e+04   6.5772438e-01   5.9328438e+00   6.0963066e+01   3.1868832e+00   5.3728633e+01   4.3018971e+00
  -1.0530000e+04   5.5822894e-01   5.7298215e+00   6.0935244e+01   3.1226955e+00   5.3842617e+01   4.2461726e+00
  -1.0520000e+04   4.7307180e-01   5.6913632e+00   6.0917352e+01   3.1241974e+00   5.3940868e+01   4.2759503e+00
  -1.0510000e+04   3.9335797e-01   5.8384968e+00   6.0908368e+01   3.1911484e+00   5.4017389e+01   4.3838822e+00
  -1.0500000e+04   3.0822629e-01   5.9875900e+00   6.0922902e+01   3.2327941e+00   5.4057417e+01   4.4479287e+00
  -1.0490000e+04   2.0873228e-01   5.9720125e+00   6.0973880e+01   3.1775829e+00   5.4050589e+01   4.3703388e+00
  -1.0480000e+04   9.5936729e-02   5.9148425e+00   6.1047500e+01   3.1092384e+00   5.4014138e+01   4.2555103e+00
  -1.0470000e+04  -2.7173995e-02   5.9744113e+00   6.1127640e+01   3.1262878e+00   5.3969588e+01   4.2345760e+00
  -1.0460000e+04  -1.5934891e-01   6.1403690e+00   6.1213428e+01   3.2273113e+00   5.3929614e+01   4.3209114e+00
  -1.0450000e+04  -3.0116992e-01   6.2381613e+00   6.1319624e+01   3.3091977e+00   5.3898002e+01   4.4024460e+00
  -1.0440000e+04  -4.5139816e-01   6.1358130e+00   6.1458093e+01   3.2797433e+00   5.3877049e+01   4.3784773e+00
  -1.0430000e+04  -5.9940698e-01   6.0043096e+00   6.1608783e+01   3.2034190e+00   5.3873763e+01   4.3306134e+00
  -1.0420000e+04  -7.3290173e-01   6.0389854e+00   6.1747455e+01   3.1744628e+00   5.3893939e+01   4.3582221e+00
  -1.0410000e+04  -8.4380751e-01   6.2288335e+00   6.1865176e+01   3.2097728e+00   5.3934563e+01   4.4534648e+00
  -1.0400000e+04  -9.2968734e-01   6.3585345e+00   6.1969131e+01   3.2358939e+00   5.3983539e+01   4.5085430e+00
  -1.0390000e+04  -9.9157182e-01   6.2411383e+00   6.2065948e+01   3.1856206e+00   5.4029147e+01   4.4445631e+00
  -1.0380000e+04  -1.0335173e+00   6.0167188e+00   6.2138599e+01   3.1302260e+00   5.4073065e+01   4.3639937e+00
  -1.0370000e+04  -1.0605891e+00   5.8954794e+00   6.2167677e+01   3.1510543e+00   5.4118245e+01   4.3773031e+00
  -1.0360000e+04  -1.0820356e+00   5.9275804e+00   6.2148619e+01   3.2392741e+00   5.4159556e+01   4.4712306e+00
  -1.0350000e+04  -1.1118417e+00   5.9656674e+00   6.2092222e+01   3.3026427e+00   5.4183662e+01   4.5182157e+00
  -1.0340000e+04  -1.1604570e+00   5.8733296e+00   6.2010826e+01   3.2695920e+00   5.4181875e+01   4.4225542e+00
  -1.0330000e+04  -1.2175561e+00   5.7949023e+00   6.1904915e+01   3.2135681e+00   5.4173526e+01   4.2997212e+00
  -1.0320000e+04  -1.2684205e+00   5.8812574e+00   6.1777100e+01   3.2190917e+00   5.4182154e+01   4.2836915e+00
  -1.0310000e+04  -1.3014968e+00   6.0820577e+00   6.1645875e+01   3.2803471e+00   5.4222590e+01   4.3748602e+00
  -1.0300000e+04  -1.3081281e+00   6.1904692e+00   6.1544749e+01   3.3028987e+00   5.4301359e+01   4.4431642e+00
  -1.0290000e+04  -1.2843299e+00   6.0740621e+00   6.1499135e+01   3.2149890e+00   5.4419531e+01   4.3850044e+00
  -1.0280000e+04  -1.2425809e+00   5.9138741e+00   6.1488829e+01   3.1108041e+00   5.4563333e+01   4.3075940e+00
  -1.0270000e+04  -1.2008221e+00   5.9097113e+00   6.1487258e+01   3.0983326e+00   5.4711907e+01   4.3359668e+00
  -1.0260000e+04  -1.1805654e+00   6.0602090e+00   6.1483798e+01   3.1778267e+00   5.4834540e+01   4.4612346e+00
  -1.0250000e+04  -1.2067019e+00   6.1664581e+00   6.1483774e+01   3.2446036e+00   5.4890914e+01   4.5492945e+00
  -1.0240000e+04  -1.2980264e+00   6.0544506e+00   6.1494047e+01   3.2136432e+00   5.4850293e+01   4.5003943e+00
  -1.0230000e+04  -1.4444278e+00   5.8639552e+00   6.1506615e+01   3.1687442e+00   5.4731840e+01   4.4340414e+00
  -1.0220000e+04  -1.6289227e+00   5.7971631e+00   6.1513110e+01   3.2114064e+00   5.4564928e+01   4.4849210e+00
  -1.0210000e+04  -1.8374970e+00   5.8956866e+00   6.1520149e+01   3.3378855e+00   5.4369884e+01   4.6477081e+00
  -1.0200000e+04  -2.0594141e+00   6.0058572e+00   6.1551181e+01   3.4367812e+00   5.4157425e+01   4.7882131e+00
  -1.0190000e+04  -2.2873233e+00   5.9778513e+00   6.1626661e+01   3.4091476e+00   5.3935735e+01   4.8031107e+00
  -1.0180000e+04  -2.5220303e+00   5.9345898e+00   6.1728060e+01   3.3286218e+00   5.3716583e+01   4.7934310e+00
  -1.0170000e+04  -2.7654387e+00   6.0280927e+00   6.1829669e+01   3.3027323e+00   5.3510823e+01   4.8675386e+00
  -1.0160000e+04  -3.0195286e+00   6.2336285e+00   6.1919922e+01   3.3523896e+00   5.3320876e+01   5.0047266e+00
  -1.0150000e+04  -3.2867047e+00   6.3583787e+00   6.2002210e+01   3.3972153e+00   5.3140329e+01   5.0704400e+00
  -1.0140000e+04  -3.5657460e+00   6.2560327e+00   6.2079737e+01   3.3623894e+00   5.2962891e+01   4.9663993e+00
  -1.0130000e+04  -3.8418591e+00   6.0999414e+00   6.2137853e+01   3.3209690e+00   5.2793533e+01   4.8165890e+00
  -1.0120000e+04  -4.0985022e+00   6.0986867e+00   6.2162355e+01   3.3569564e+00   5.2637256e+01   4.7649082e+00
  -1.0110000e+04  -4.3219838e+00   6.2614309e+00   6.2155482e+01   3.4551892e+00   5.2489914e+01   4.8165075e+00
  -1.0100000e+04  -4.5007313e+00   6.3904452e+00   6.2136152e+01   3.5095775e+00   5.2338301e+01   4.8358314e+00
  -1.0090000e+04  -4.6225995e+00   6.3117339e+00   6.2121647e+01   3.4417355e+00   5.2173854e+01   4.7123358e+00
  -1.0080000e+04  -4.6743892e+00   6.1664473e+00   6.2101457e+01   3.3465052e+00   5.2016842e+01   4.5717824e+00
  -1.0070000e+04  -4.6441566e+00   6.1414261e+00   6.2062227e+01   3.3349516e+00   5.1892102e+01   4.5699572e+00
  -1.0060000e+04  -4.5253130e+00   6.2466191e+00   6.2006904e+01   3.4098244e+00   5.1815198e+01   4.7091826e+00
  -1.0050000e+04  -4.3170591e+00   6.3041817e+00   6.1955372e+01   3.4642779e+00   5.1792332e+01   4.8357400e+00
  -1.0040000e+04  -4.0267662e+00   6.1573681e+00   6.1924519e+01   3.4087489e+00   5.1826140e+01   4.8209535e+00
  -1.0030000e+04  -3.6836670e+00   5.9450438e+00   6.1898110e+01   3.3304390e+00   5.1916136e+01   4.7683713e+00
  -1.0020000e+04  -3.3218185e+00   5.8558310e+00   6.1856030e+01   3.3346083e+00   5.2058536e+01   4.8056670e+00
  -1.0010000e+04  -2.9770419e+00   5.9110830e+00   6.1794089e+01   3.4173007e+00   5.2240397e+01   4.9255688e+00
  -1.0000000e+04  -2.6864291e+00   5.9513340e+00   6.1723204e+01   3.4698382e+00   5.2439614e+01   4.9907282e+00
  -9.9900000e+03  -2.4770811e+00   5.8470316e+00   6.1651942e+01   3.4078605e+00   5.2635888e+01   4.8934730e+00
  -9.9800000e+03  -2.3414014e+00   5.7457993e+00   6.1567264e+01   3.3226085e+00   5.2826323e+01   4.7573198e+00
  -9.9700000e+03  -2.2639062e+00   5.7925577e+00   6.1456862e+01   3.3201123e+00   5.3009327e+01   4.7311248e+00
  -9.9600000e+03  -2.2317748e+00   5.9385735e+00   6.1325057e+01   3.3957649e+00   5.3173942e+01   4.8222208e+00
  -9.9500000e+03  -2.2357480e+00   5.9833367e+00   6.1191647e+01   3.4372381e+00   5.3300244e+01   4.8926542e+00
  -9.9400000e+03  -2.2683332e+00   5.7956205e+00   6.1075604e+01   3.3499784e+00   5.3371423e+01   4.8251375e+00
  -9.9300000e+03  -2.3202755e+00   5.5646208e+00   6.0975967e+01   3.2200173e+00   5.3392398e+01   4.7269818e+00
  -9.9200000e+03  -2.3817346e+00   5.5139927e+00   6.0890010e+01   3.1684036e+00   5.3371065e+01   4.7273965e+00
  -9.9100000e+03  -2.4439629e+00   5.6745301e+00   6.0829289e+01   3.2192633e+00   5.3306075e+01   4.8183444e+00
  -9.9000000e+03  -2.4990800e+00   5.8749360e+00   6.0821347e+01   3.2789311e+00   5.3186220e+01   4.8611418e+00
  -9.8900000e+03  -2.5394345e+00   5.9498991e+00   6.0889159e+01   3.2564759e+00   5.3000467e+01   4.7540651e+00
  -9.8800000e+03  -2.5611542e+00   5.9841307e+00   6.1010318e+01   3.2245777e+00   5.2753386e+01   4.6367879e+00
  -9.8700000e+03  -2.5645936e+00   6.0939458e+00   6.1154314e+01   3.2707561e+00   5.2451538e+01   4.6667350e+00
